Term,Course,Title,Section,CRN,Days,Times,Location,Status,Max,Now,Instructor,Delivery Mode,Credits,Info,Comments

202590,OM375,BUSINESS OP MGMT & ANALYTICS,001,95156,TR,11:30 AM - 12:50 PM,CULM LECT 1,Open,43,42,"Rudna, Olena",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,OM375,BUSINESS OP MGMT & ANALYTICS,101,95157,T,6:00 PM - 8:50 PM,KUPF 203,Open,43,13,"Rudna, Olena",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,OM375,BUSINESS OP MGMT & ANALYTICS,451,95158,,TBA,,Closed,30,30,"Bizel, Gulhan",Online Newark,3,Book,Online Course
202590,OPSE301,OPTICAL SCI & ENGR OPTICS,101,95159,T,6:00 PM - 8:50 PM,FMH 403B,Closed,15,15,"Balasingham, Brandan",Face-to-Face,3,Book,
202590,OPSE310,VIRTUAL INSTRUMENTATION,101,95160,R,6:00 PM - 8:50 PM,FMH 403B,Open,15,7,"Balasingham, Brandan",Face-to-Face,3,Book,
202590,PE115,STRNGTH TRNING & CONDING,003,95971,TR,8:30 AM - 9:50 AM,WEC FITCENTR,Open,15,6,,Face-to-Face,1,Book,Class meets first half of the semester.
202590,PE115,STRNGTH TRNING & CONDING,005,95972,TR,11:30 AM - 12:50 PM,WEC FITCENTR,Open,15,10,,Face-to-Face,1,Book,Class meets first half of the semester.
202590,PE115,STRNGTH TRNING & CONDING,007,95162,F,8:30 AM - 9:50 AM,WEC FITCENTR,Open,15,13,,Face-to-Face,1,Book,
202590,PE115,STRNGTH TRNING & CONDING,009,95163,W,11:30 AM - 12:50 PM,WEC FITCENTR,Open,15,14,,Face-to-Face,1,Book,
202590,PE115,STRNGTH TRNING & CONDING,001,95161,W,1:00 PM - 2:20 PM,WEC FITCENTR,Closed,15,15,,Face-to-Face,1,Book,
202590,PE117,JOGGING,001,95973,TR,1:00 PM - 2:20 PM,WEC TRACK,Closed,15,15,"Callahan, Brian",Face-to-Face,1,Book,Class meets first half of the semester.
202590,PE118,WALKING,001,95986,TR,1:00 PM - 2:20 PM,DHRH FIT,Closed,15,15,"Callahan, Brian",Face-to-Face,1,Book,Class meets last half of the semester.
202590,PE129,INDIVIDUALIZED FITNESS,003,95974,MW,10:00 AM - 11:20 AM,WEC FITCENTR,Open,15,5,,Face-to-Face,1,Book,Class meets first half of the semester.
202590,PE129,INDIVIDUALIZED FITNESS,005,95975,TR,10:00 AM - 11:20 AM,WEC FITCENTR,Open,15,1,,Face-to-Face,1,Book,Class meets first half of the semester.
202590,PE129,INDIVIDUALIZED FITNESS,007,95976,TR,1:00 PM - 2:20 PM,WEC FITCENTR,Open,15,5,,Face-to-Face,1,Book,Class meets first half of the semester.
202590,PE129,INDIVIDUALIZED FITNESS,009,95977,TR,2:30 PM - 3:50 PM,WEC FITCENTR,Open,15,6,,Face-to-Face,1,Book,Class meets first half of the semester.
202590,PE129,INDIVIDUALIZED FITNESS,101,95165,M,6:00 PM - 7:20 PM,WEC FITCENTR,Open,15,3,,Face-to-Face,1,Book,
202590,PE129,INDIVIDUALIZED FITNESS,103,95166,W,6:00 PM - 7:20 PM,WEC FITCENTR,Open,15,4,,Face-to-Face,1,Book,
202590,PE129,INDIVIDUALIZED FITNESS,001,95164,M,4:00 PM - 5:20 PM,WEC FITCENTR,Closed,20,20,,Face-to-Face,1,Book,
202590,PE133,SWIM FOR HEALTH,001,95167,T,10:00 AM - 11:20 AM,WEC POOL,Open,12,7,,Face-to-Face,1,Book,
202590,PE133,SWIM FOR HEALTH,003,95168,T,11:30 AM - 12:50 PM,WEC POOL,Open,12,9,,Face-to-Face,1,Book,
202590,PE135,BEGINNING SWIMMING,001,95169,R,10:00 AM - 11:20 AM,WEC POOL,Closed,10,10,,Face-to-Face,1,Book,
202590,PE136,INTRO TO KARATE,101,95170,T,7:00 PM - 8:20 PM,WEC GRPEXER,Closed,15,15,,Face-to-Face,1,Book,
202590,PE136,INTRO TO KARATE,103,95171,R,7:00 PM - 8:20 PM,WEC GRPEXER,Closed,15,15,,Face-to-Face,1,Book,
202590,PE139,INDIVIDUALIZED FITNESS II,003,95987,MW,10:00 AM - 11:20 AM,WEC FITCENTR,Open,15,5,,Face-to-Face,1,Book,Class meets last half of the semester.
202590,PE139,INDIVIDUALIZED FITNESS II,005,95988,TR,10:00 AM - 11:20 AM,WEC FITCENTR,Open,20,2,,Face-to-Face,1,Book,Class meets last half of the semester.
202590,PE139,INDIVIDUALIZED FITNESS II,007,95989,TR,1:00 PM - 2:20 PM,WEC FITCENTR,Open,20,2,,Face-to-Face,1,Book,Class meets last half of the semester.
202590,PE139,INDIVIDUALIZED FITNESS II,009,95990,TR,2:30 PM - 3:50 PM,WEC FITCENTR,Open,15,1,,Face-to-Face,1,Book,Class meets last half of the semester.
202590,PE139,INDIVIDUALIZED FITNESS II,001,95172,,TBA,WEC FITCENTR,Closed,0,0,,Face-to-Face,1,Book,Department permission required
202590,PE140,CIRCUIT TRAINING,001,95991,TR,8:30 AM - 9:50 AM,WEC FITCENTR,Open,15,0,,Face-to-Face,1,Book,Class meets last half of the semester
202590,PE140,CIRCUIT TRAINING,003,95173,F,10:00 AM - 11:20 AM,WEC FITCENTR,Open,15,5,,Face-to-Face,1,Book,
202590,PE140,CIRCUIT TRAINING,005,95992,TR,11:30 AM - 12:50 PM,WEC FITCENTR,Open,15,1,,Face-to-Face,1,Book,Class meets last half of the semester.
202590,PE141,INTRODUCTION TO DANCE,001,95174,M,11:30 AM - 12:50 PM,WEC GRPEXER,Open,20,1,,Face-to-Face,1,Book,
202590,PE145,AIR FORCE PHYSICAL TRAINING I,001,95175,T,7:00 AM - 8:00 AM,WEC TRACK,Open,60,7,,Face-to-Face,1,Book,
202590,PE150,BEGINNING YOGA,001,95176,F,10:00 AM - 11:20 AM,WEC GRPEXER,Open,20,8,,Face-to-Face,1,Book,
202590,PE150,BEGINNING YOGA,003,95177,T,10:00 AM - 11:20 AM,WEC GRPEXER,Open,20,13,,Face-to-Face,1,Book,
202590,PE150,BEGINNING YOGA,005,95178,R,10:00 AM - 11:20 AM,WEC GRPEXER,Open,20,17,,Face-to-Face,1,Book,
202590,PE150,BEGINNING YOGA,101,95179,M,7:00 PM - 8:20 PM,WEC GRPEXER,Open,20,4,,Face-to-Face,1,Book,
202590,PE150,BEGINNING YOGA,103,95180,W,6:00 PM - 7:20 PM,WEC GRPEXER,Open,20,9,,Face-to-Face,1,Book,
202590,PE150,BEGINNING YOGA,105,95181,W,7:30 PM - 8:50 PM,WEC GRPEXER,Open,20,9,,Face-to-Face,1,Book,
202590,PE171,LATIN DANCE,001,95182,T,1:00 PM - 2:20 PM,WEC GRPEXER,Open,40,9,,Face-to-Face,1,Book,
202590,PE171,LATIN DANCE,003,95183,T,2:30 PM - 3:50 PM,WEC GRPEXER,Open,40,8,,Face-to-Face,1,Book,
202590,PE180,ZUMBA FITNESS,001,95184,M,10:00 AM - 11:20 AM,WEC GRPEXER,Open,40,1,,Face-to-Face,1,Book,
202590,PE180,ZUMBA FITNESS,003,95185,M,4:30 PM - 5:50 PM,WEC GRPEXER,Open,40,5,,Face-to-Face,1,Book,
202590,PE180,ZUMBA FITNESS,005,95186,W,10:00 AM - 11:20 AM,WEC GRPEXER,Open,40,4,,Face-to-Face,1,Book,
202590,PE211,INTRO BOWLING & ARCHERY,101,95187,R,7:30 PM - 8:50 PM,CTR BOWL,Open,20,18,,Face-to-Face,1,Book,Bowling Only Section
202590,PE211,INTRO BOWLING & ARCHERY,103,96346,R,6:00 PM - 7:20 PM,CTR BOWL,Closed,20,20,,Face-to-Face,1,Book,Bowling Only Section
202590,PE242,INTRODUCTION TO RACQUETBALL,101,95190,T,6:00 PM - 7:20 PM,WEC RACQ,Open,10,8,,Face-to-Face,1,Book,
202590,PE242,INTRODUCTION TO RACQUETBALL,001,95188,T,4:30 PM - 5:50 PM,WEC RACQ,Closed,10,10,,Face-to-Face,1,Book,
202590,PE242,INTRODUCTION TO RACQUETBALL,003,95189,R,4:30 PM - 5:50 PM,WEC RACQ,Closed,10,10,,Face-to-Face,1,Book,
202590,PE245,AIR FORCE PHYSICAL TRAINING II,001,95191,W,5:50 PM - 6:40 PM,,Closed,0,0,,Face-to-Face,1,Book,
202590,PHEN590,GRADUATE CO,084,95192,,TBA,,Open,19,0,"Obuskovic, Gordana",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHEN591,GRADUATE CO,084,95193,,TBA,,Open,19,0,"Obuskovic, Gordana",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHEN592,GRADUATE CO,084,95194,,TBA,,Open,19,0,"Obuskovic, Gordana",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHEN593,GRADUATE CO,084,95195,,TBA,,Open,19,0,"Obuskovic, Gordana",Face-to-Face,0,Book,See department for permission to enroll.
202590,PHEN601,PRINC OF PHARMCTCL ENGR,101,95196,T,6:00 PM - 8:50 PM,FMH 409,Open,30,6,"Bernhardt, Marc",Face-to-Face,3,Book,
202590,PHEN602,PHARMACEUTICAL FACILITY DESIGN,101,95197,F,6:00 PM - 8:50 PM,TIER 108,Open,30,5,"Lechich, Robert",Face-to-Face,3,Book,
202590,PHEN603,PHARM UNIT OPER:LIQ&DISP SYS,101,95198,M,6:00 PM - 8:50 PM,FMH 409,Open,30,1,"Armenante, Piero",Face-to-Face,3,Book,
202590,PHEN700B,MASTER'S PROJECT,090,95199,,TBA,,Open,19,0,"Ghalei, Behnam",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHEN701B,MASTER'S THESIS,070,95200,,TBA,,Open,19,0,"Collins, George",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHEN701B,MASTER'S THESIS,071,95201,,TBA,,Open,19,0,"Sirkar, Kamalesh",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHEN701B,MASTER'S THESIS,080,95202,,TBA,,Open,19,0,"Armenante, Piero",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHEN701B,MASTER'S THESIS,088,95203,,TBA,,Open,19,0,"Basuray, Sagnik",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHEN701B,MASTER'S THESIS,090,95204,,TBA,,Open,19,0,"Ghalei, Behnam",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHEN701B,MASTER'S THESIS,093,95205,,TBA,,Open,19,0,"McEnnis, Kathleen",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHEN701B,MASTER'S THESIS,103,95206,,TBA,,Open,19,0,"Tuchinda, Nutth",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHEN701B,MASTER'S THESIS,111,95207,,TBA,,Open,19,0,"Simon, Laurent",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHEN701B,MASTER'S THESIS,116,95208,,TBA,,Open,19,0,"Gogos, Costas",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHEN701B,MASTER'S THESIS,119,95209,,TBA,,Open,19,0,"Wang, Xianqin",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHEN701B,MASTER'S THESIS,217,95210,,TBA,,Open,19,0,"Guvendiren, Murat",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHEN701B,MASTER'S THESIS,445,95211,,TBA,,Open,19,0,"Dave, Rajesh",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHEN701B,MASTER'S THESIS,486,95212,,TBA,,Open,19,0,"Khusid, Boris",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHEN701B,MASTER'S THESIS,487,95213,,TBA,,Open,19,0,"Dreyzin, Edward",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHEN701C,MASTER'S THESIS,070,95214,,TBA,,Open,19,0,"Collins, George",Face-to-Face,6,Book,See department for permission to enroll.
202590,PHEN701C,MASTER'S THESIS,080,95215,,TBA,,Open,19,0,"Armenante, Piero",Face-to-Face,6,Book,See department for permission to enroll.
202590,PHEN701C,MASTER'S THESIS,090,95216,,TBA,,Open,19,0,"Ghalei, Behnam",Face-to-Face,6,Book,See department for permission to enroll.
202590,PHEN701C,MASTER'S THESIS,093,95217,,TBA,,Open,19,0,"McEnnis, Kathleen",Face-to-Face,6,Book,See department for permission to enroll.
202590,PHEN701C,MASTER'S THESIS,103,95218,,TBA,,Open,19,0,"Tuchinda, Nutth",Face-to-Face,6,Book,See department for permission to enroll.
202590,PHEN701C,MASTER'S THESIS,111,95219,,TBA,,Open,19,0,"Simon, Laurent",Face-to-Face,6,Book,See department for permission to enroll.
202590,PHEN701C,MASTER'S THESIS,217,95220,,TBA,,Open,19,0,"Guvendiren, Murat",Face-to-Face,6,Book,See department for permission to enroll.
202590,PHEN701C,MASTER'S THESIS,445,95221,,TBA,,Open,19,0,"Dave, Rajesh",Face-to-Face,6,Book,See department for permission to enroll.
202590,PHEN701C,MASTER'S THESIS,486,95222,,TBA,,Open,19,0,"Khusid, Boris",Face-to-Face,6,Book,See department for permission to enroll.
202590,PHEN725,INDEPENDENT STUDY,091,95223,,TBA,,Open,19,0,"Xu, Xiaoyang",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHEN725,INDEPENDENT STUDY,093,95224,,TBA,,Open,19,0,"McEnnis, Kathleen",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHEN725,INDEPENDENT STUDY,103,95225,,TBA,,Open,19,0,"Tuchinda, Nutth",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHEN725,INDEPENDENT STUDY,217,95226,,TBA,,Open,19,0,"Guvendiren, Murat",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHIL334,ENGINEERING ETHICS,003,95228,MW,8:30 AM - 9:50 AM,FMH 310,Open,28,7,"Estrada, Daniel",Face-to-Face,3,Book,
202590,PHIL334,ENGINEERING ETHICS,007,95230,TR,4:00 PM - 5:20 PM,CKB 222,Open,28,25,"Edel, Gareth",Face-to-Face,3,Book,
202590,PHIL334,ENGINEERING ETHICS,015,95234,MW,11:30 AM - 12:50 PM,FMH 309,Open,28,12,"Anis, Manail",Face-to-Face,3,Book,
202590,PHIL334,ENGINEERING ETHICS,019,95236,MW,1:00 PM - 2:20 PM,FMH 313,Open,28,13,"Anis, Manail",Face-to-Face,3,Book,
202590,PHIL334,ENGINEERING ETHICS,023,95238,TF,10:00 AM - 11:20 AM,FMH 307,Open,28,11,"Goncalves Leonel da Silva, Renan",Face-to-Face,3,Book,
202590,PHIL334,ENGINEERING ETHICS,101,95239,R,6:00 PM - 8:50 PM,FMH 307,Open,28,4,"Heap, Peter",Face-to-Face,3,Book,
202590,PHIL334,ENGINEERING ETHICS,001,95227,MW,11:30 AM - 12:50 PM,FMH 307,Closed,28,28,"Estrada, Daniel",Face-to-Face,3,Book,
202590,PHIL334,ENGINEERING ETHICS,005,95229,TF,1:00 PM - 2:20 PM,FMH 310,Closed,28,28,"Burnside, Andrew",Face-to-Face,3,Book,
202590,PHIL334,ENGINEERING ETHICS,009,95231,MW,1:00 PM - 2:20 PM,FMH 307,Closed,28,28,"Burnside, Andrew",Face-to-Face,3,Book,
